"Location_Y_Step250","Location_X_Step250","Location","Hour","average_ParticipantsAtLocation","average_UpdateCount_AtHome","average_UpdateCount_AtRecreation","average_UpdateCount_AtRestaurant","average_UpdateCount_Transport","average_TotalUpdates"
"4250","-1750","-1750,4250","07","26.500000000000004","0","0","1.25","20.166666666666668","73.16666666666666"
"5750","-3500","-3500,5750","00","10.749999999999998","53.416666666666664","0","0","6.999999999999999","60.416666666666664"
"5750","-2500","-2500,5750","21","24.272727272727273","20.72727272727273","0","0","23.72727272727273","44.45454545454545"
"5750","-1750","-1750,5750","00","20.416666666666664","95.66666666666667","0","0","12.083333333333332","107.75"
"4750","-3750","-3750,4750","21","3.727272727272727","33.72727272727273","0","0","1","34.72727272727273"
"6750","-3250","-3250,6750","03","2.416666666666667","29.000000000000004","0","0","0","29.000000000000004"
"5750","-3500","-3500,5750","21","14.72727272727273","28.727272727272727","0","0","13.545454545454545","42.27272727272727"
"2750","-2500","-2500,2750","21","1.2222222222222223","5.777777777777779","0","0","0.3333333333333333","6.111111111111111"
"2750","-2500","-2500,2750","00","1.9166666666666665","12","0","0","0.9166666666666667","12.916666666666668"
"5500","-3250","-3250,5500","21","2.272727272727273","18.18181818181818","0","0","0.6363636363636364","18.81818181818182"
"3500","-500","-500,3500","03","1","12","0","0","0","12"
"4500","-2000","-2000,4500","21","11.818181818181818","44.90909090909091","0","0","11.272727272727273","56.18181818181818"
"5500","-4000","-4000,5500","21","7.545454545454545","19.454545454545457","0","5.454545454545454","6.2727272727272725","31.181818181818183"
"5500","-3250","-3250,5500","00","1.9166666666666665","21.916666666666668","0","0","0.08333333333333333","22"
"5250","-4000","-4000,5250","03","2","24","0","0","0","24"
"4250","-1000","-1000,4250","00","6.545454545454546","0","0","0","7.181818181818182","7.181818181818182"
"4250","-1750","-1750,4250","00","4.636363636363635","0","0","1","5.181818181818182","6.181818181818182"
"6500","-3750","-3750,6500","03","1","12","0","0","0","12"
"3000","-2000","-2000,3000","21","13.727272727272728","10.363636363636365","0","0","14.636363636363637","25"
"4000","2000","2000,4000","03","1","12","0","0","0","12"
"3500","-1000","-1000,3500","21","2.3000000000000007","13.299999999999999","0","0","1.3","14.6"
"6500","-750","-750,6500","07","1","4.25","0","0","1.0833333333333333","5.333333333333333"
"7250","-3500","-3500,7250","21","13.363636363636363","66","0","0","9.636363636363635","75.63636363636364"
"5000","-2000","-2000,5000","07","6.083333333333334","11.416666666666666","0","0","5.166666666666666","16.583333333333336"
"3000","-1250","-1250,3000","00","13.249999999999998","149.08333333333334","0","0","0","149.08333333333334"
"3250","-2000","-2000,3250","07","35.833333333333336","3.333333333333333","0","20.5","38.5","62.33333333333333"
"3000","-1000","-1000,3000","00","8.416666666666666","97.83333333333333","0","0","0.16666666666666669","98"
"5000","-1500","-1500,5000","07","2.7499999999999996","20","0","0","1.6666666666666665","21.666666666666668"
"7000","-2500","-2500,7000","07","1","5.333333333333334","0","0","0","5.333333333333334"
"4750","500","500,4750","03","1","12","0","0","0","12"
"250","750","750,250","03","2","24","0","0","0","24"
"2750","-1750","-1750,2750","03","1","12","0","0","0","12"
"2500","-1750","-1750,2500","03","1","12","0","0","0","12"
"6750","-4250","-4250,6750","03","2.166666666666667","25.999999999999996","0","0","0","25.999999999999996"
"6500","-3500","-3500,6500","03","3.166666666666667","38","0","0","0","38"
"7000","-2750","-2750,7000","07","1.9166666666666663","12","0","0","0.9166666666666666","12.916666666666668"
"6000","-750","-750,6000","07","8.916666666666666","41.083333333333336","0","0","5.25","67.58333333333334"
"3750","-1750","-1750,3750","00","17.583333333333336","76.25000000000001","27.166666666666664","0.25","11.5","115.16666666666667"
"5750","-1000","-1000,5750","00","20.09090909090909","0","0","0","20.818181818181817","20.818181818181817"
"6250","-3750","-3750,6250","00","15.090909090909092","0","24.818181818181817","0","16.09090909090909","40.90909090909091"
"3500","-1000","-1000,3500","00","4","46.083333333333336","0","0","0.16666666666666666","46.25"
"7250","-3500","-3500,7250","00","12.916666666666664","110.41666666666666","0","0","3.75","114.16666666666669"
"7250","-3250","-3250,7250","00","6.666666666666667","67","0","1.25","0.5833333333333334","68.83333333333333"
"4500","-2000","-2000,4500","00","11.5","56.24999999999999","0","0","8.083333333333334","64.33333333333333"
"5750","-1250","-1250,5750","07","50.25","13.083333333333334","0","27.75","48","88.83333333333331"
"7500","-4000","-4000,7500","00","3.583333333333333","34.99999999999999","0","0","0.9999999999999998","36"
"7250","-3250","-3250,7250","21","6.363636363636363","34.63636363636363","0","7.636363636363637","3.4545454545454546","45.72727272727273"
"500","1000","1000,500","03","1","12","0","0","0","12"
"3750","-2000","-2000,3750","21","30","15.636363636363635","0","0","32.45454545454546","48.09090909090909"
"2000","750","750,2000","03","1","12","0","0","0","12"
"5500","-3500","-3500,5500","07","5.583333333333332","0","0","0","4.833333333333333","11.666666666666666"
"2500","-2000","-2000,2500","03","1","12","0","0","0","12"
"7500","-4000","-4000,7500","21","4.090909090909091","32.27272727272727","0","0","1.5454545454545456","33.81818181818181"
"5000","-2250","-2250,5000","21","4.999999999999999","40.36363636363637","0","0","1.9090909090909092","42.27272727272727"
"7000","-3750","-3750,7000","21","11.545454545454547","26.81818181818182","0","0","10.909090909090908","37.72727272727273"
"6500","-4000","-4000,6500","21","14.363636363636365","35.36363636363636","0","0","13.363636363636363","48.72727272727273"
"4750","-2000","-2000,4750","21","4.636363636363637","21.545454545454547","0","0","3","24.545454545454543"
"4000","-1750","-1750,4000","21","11.272727272727272","12.818181818181818","25.81818181818182","7.545454545454546","5.090909090909091","51.27272727272727"
"5000","-2250","-2250,5000","00","8","72.00000000000001","0","0","1.1666666666666667","73.16666666666666"
"2750","-2000","-2000,2750","00","15.75","66.83333333333334","0","0","10.75","77.58333333333333"
"6000","-4000","-4000,6000","00","8.363636363636363","0","32.27272727272727","0","8.000000000000002","40.27272727272728"
"4750","-2000","-2000,4750","00","5.583333333333333","30.833333333333332","0","0","2.6666666666666665","33.5"
"3250","-2250","-2250,3250","00","2.2500000000000004","12","0","0","1.3333333333333335","13.333333333333336"
"5000","-4500","-4500,5000","00","12.333333333333332","118.33333333333331","0","0","2.333333333333333","120.66666666666667"
"5250","-3250","-3250,5250","00","2.416666666666667","25.833333333333332","0","0","0.08333333333333333","25.916666666666664"
"4500","-750","-750,4500","00","12.416666666666664","8.833333333333334","0","1.1666666666666667","12.583333333333334","22.583333333333336"
"4000","-1250","-1250,4000","00","3","34.75","0","0","0.24999999999999997","35"
"6250","-750","-750,6250","00","7","80.16666666666667","0","0","0","80.16666666666667"
"7000","-4500","-4500,7000","00","10","105.08333333333334","0","0","0.16666666666666666","105.25"
"6000","-3750","-3750,6000","00","3.6363636363636367","0","0","0","3.8181818181818183","3.8181818181818183"
"7000","-3750","-3750,7000","00","7","30","0","0","4.5","34.5"
"3500","-1500","-1500,3500","00","1","12","0","0","0","12"
"5750","-1500","-1500,5750","00","19.25","44.583333333333336","0","0","16","60.583333333333336"
"4000","-1750","-1750,4000","00","5.166666666666667","24.666666666666664","1.9999999999999998","0.3333333333333333","2.333333333333333","29.333333333333332"
"6750","-2750","-2750,6750","04","9","108","0","0","0","108"
"5500","-1500","-1500,5500","04","5.416666666666666","65","0","0","0","65"
"2000","-1250","-1250,2000","04","4","48","0","0","0","48"
"3500","1500","1500,3500","04","5","60","0","0","0","60"
"2000","-1500","-1500,2000","04","8","96","0","0","0","96"
"3250","1750","1750,3250","04","5","60","0","0","0","60"
"1500","-1000","-1000,1500","04","2.083333333333333","24","0","0","0.08333333333333333","24.083333333333336"
"2250","500","500,2250","04","3","36","0","0","0","36"
"5000","-4500","-4500,5000","21","11.363636363636363","89.36363636363637","0","0","4.363636363636363","93.72727272727273"
"5500","-3500","-3500,5500","21","1.3333333333333333","0","0","0","1.3333333333333333","1.3333333333333333"
"2750","-2000","-2000,2750","21","18.181818181818183","28.090909090909086","0","0","19.72727272727273","47.81818181818182"
"5250","-1500","-1500,5250","21","1","0","0","0","1","1"
"3750","-1250","-1250,3750","21","33.54545454545455","5.181818181818182","0","0","39.18181818181818","44.36363636363637"
"4500","-2250","-2250,4500","21","1.7","3.6999999999999997","0","0","1.3","5"
"2000","-2000","-2000,2000","04","4.25","51","0","0","0","51"
"6750","-2500","-2500,6750","07","3.5000000000000004","16.333333333333336","0","0","3.166666666666667","19.5"
"4500","-1500","-1500,4500","07","6.083333333333334","0","0","0","4.499999999999999","22"
"6500","-750","-750,6500","00","1","12","0","0","0","12"
"4000","-2000","-2000,4000","07","9.416666666666664","0","0","0","6.083333333333333","18.41666666666667"
"6500","-3500","-3500,6500","07","15.58333333333333","20.083333333333336","0","0","14.166666666666666","34.25"
"5250","1750","1750,5250","04","7","84","0","0","0","84"
"6250","-3500","-3500,6250","07","12.75","0","0","0","12","12.75"
"4000","-1250","-1250,4000","21","2.454545454545455","26.454545454545453","0","0","0.2727272727272727","26.72727272727273"
"3250","-2000","-2000,3250","00","12","3.0833333333333335","0","1.75","12.75","17.583333333333336"
"4750","-1000","-1000,4750","21","14.818181818181818","0","0","0","14.90909090909091","14.90909090909091"
"5500","-1750","-1750,5500","00","4.416666666666666","52.833333333333336","0","0","0","52.833333333333336"
"7000","-4500","-4500,7000","04","10.416666666666668","125","0","0","0","125"
"3750","-2000","-2000,3750","00","16.916666666666668","25.083333333333336","0","0","16.333333333333332","41.41666666666667"
"6500","-750","-750,6500","21","1","10.625","0","0","0.125","10.75"
"4250","-1500","-1500,4250","07","21","0","0","0","18.833333333333336","36.416666666666664"
"4500","-1000","-1000,4500","21","14.454545454545455","1.3636363636363635","0","0","15","16.363636363636363"
"6750","-3500","-3500,6750","07","21.499999999999996","3.9999999999999996","0","0","15.75","51.083333333333336"
"6250","-500","-500,6250","04","7","84","0","0","0","84"
"4500","-4500","-4500,4500","07","1","6.833333333333334","0","0","0","6.833333333333334"
"3500","500","500,3500","04","5","60","0","0","0","60"
"5750","-1750","-1750,5750","21","24.818181818181817","54.63636363636363","0","0","21.363636363636363","76.00000000000001"
"4000","1500","1500,4000","04","7","84","0","0","0","84"
"5500","-1750","-1750,5500","04","4.416666666666666","53","0","0","0","53"
"5000","-3500","-3500,5000","07","4","0","0","0","1.1111111111111114","13.11111111111111"
"3000","-1000","-1000,3000","04","8.333333333333332","98","0","0","0.8333333333333334","98.83333333333333"
"4500","-1000","-1000,4500","00","7.083333333333333","12","0","0","6.583333333333333","18.583333333333332"
"7000","-2500","-2500,7000","21","1","10.625","0","0","0","10.625"
"3500","1750","1750,3500","04","4","48","0","0","0","48"
"4000","-750","-750,4000","21","9.545454545454545","0","0","0","9.727272727272727","9.727272727272727"
"3500","0","0,3500","21","6.1818181818181825","42.81818181818182","0","0","2.727272727272727","45.54545454545455"
"5000","-2000","-2000,5000","00","1.5833333333333333","11.416666666666666","0","0","0.6666666666666666","12.083333333333336"
"6000","-1250","-1250,6000","21","3.272727272727273","13.818181818181818","0","0","2.4545454545454546","16.27272727272727"
"7000","-2750","-2750,7000","21","1","9.8","0","0","0.2","10"
"5000","-1500","-1500,5000","00","2","15.833333333333334","0","0","0.16666666666666669","16"
"7000","-2500","-2500,7000","00","1","12","0","0","0","12"
"5250","-4250","-4250,5250","07","6.583333333333333","33.75","0","0","3","49.83333333333333"
"4500","1750","1750,4500","04","2","24","0","0","0","24"
"7000","-4250","-4250,7000","07","18.25","26.750000000000004","0","0","17.25","44"
"6000","-3500","-3500,6000","07","4.583333333333334","27.166666666666664","0","0","1.0833333333333335","38.583333333333336"
"4500","-1250","-1250,4500","00","6.583333333333334","29.000000000000004","0","0","4.666666666666667","33.666666666666664"
"5750","-500","-500,5750","07","7.666666666666667","57.83333333333333","0","0","2.583333333333333","69"
"7250","-4250","-4250,7250","21","16.727272727272727","54.090909090909086","0","6","15.636363636363637","75.72727272727273"
"3750","-2000","-2000,3750","07","33.25","17.75","0","0","32.41666666666667","50.16666666666667"
"6250","-3000","-3000,6250","21","15.454545454545455","35.36363636363636","0","0","12.818181818181818","48.18181818181818"
"7750","-3250","-3250,7750","00","8.166666666666666","93.91666666666666","0","0","0.41666666666666663","94.33333333333333"
"7750","-3250","-3250,7750","21","6.636363636363637","64.45454545454545","0","0","2","66.45454545454545"
"2000","-1750","-1750,2000","04","3","36","0","0","0","36"
"5500","-4250","-4250,5500","07","5.083333333333333","37.583333333333336","0","0","3.416666666666667","43.24999999999999"
"5750","-1500","-1500,5750","04","4","48","0","0","0","48"
"4750","2250","2250,4750","04","3","36","0","0","0","36"
"4250","-1250","-1250,4250","00","6.2727272727272725","0","0","0","6.909090909090909","6.909090909090909"
"4500","-4500","-4500,4500","21","1","12","0","0","0","12"
"4750","-1000","-1000,4750","00","10.727272727272728","0","0","0","10.90909090909091","10.90909090909091"
"5250","-4250","-4250,5250","21","3.545454545454546","30.72727272727273","0","0","0.8181818181818182","31.545454545454547"
"3000","750","750,3000","04","1","12","0","0","0","12"
"4500","-250","-250,4500","21","4.8181818181818175","4.454545454545455","0","0","4.818181818181818","9.272727272727273"
"3750","-1000","-1000,3750","00","16.75","15.083333333333332","0","0","16.75","31.83333333333334"
"4000","-250","-250,4000","07","12.333333333333332","0","17.583333333333332","0","10.333333333333332","27.916666666666668"
"5750","-500","-500,5750","21","6.545454545454546","50.45454545454546","0","0","2.4545454545454546","52.90909090909091"
